,time,id,mood,activity,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,call,screen,sms,circumplex.arousal,circumplex.valence
208,2014-04-14,AS14.06,0.7083333333333333,0.3313315713550604,0.17993441085289832,0.1101027760070928,1.1102230246251566e-17,0.01083668249937772,0.0050239454002470795,0.01674515300982502,0.07938058371025289,0.11121457076570274,5.551115123125783e-18,0.03225806451612899,0.30452870414434335,0.047058823529411736,0.41240000000000016,0.6060118089103594
209,2014-04-15,AS14.06,0.6666666666666665,0.3278150939581074,0.18167676781527517,0.1136071248886582,1.1102230246251566e-17,0.0105770312667609,0.00803427903030564,0.01681970130741458,0.0784323253699878,0.04507551625602654,5.551115123125783e-18,0.05806451612903222,0.2812590600916944,0.011764705882352917,0.4024000000000001,0.5931293612453031
210,2014-04-16,AS14.06,0.7666666666666666,0.30986765354131973,0.2278564083812309,0.12260077257268805,1.1102230246251566e-17,0.0105770312667609,0.00502436556796474,0.017052891710107557,0.08145710962666318,0.04355311361501678,5.551115123125783e-18,0.06451612903225802,0.3479070232200575,0.011764705882352917,0.41240000000000004,0.5544820182501341
211,2014-04-17,AS14.06,0.6333333333333333,0.2973901505306532,0.28019518873213284,0.16534519524609667,1.1102230246251566e-17,0.0,0.01754502742052336,0.07149936883974721,0.09412730799237444,0.041007793414728336,5.551115123125783e-18,0.07096774193548382,0.42803792306417837,0.011764705882352917,0.4025,0.5287171229200214
212,2014-04-18,AS14.06,0.5425,0.25172692517933826,0.2746675863568667,0.18743542703829913,1.1102230246251566e-17,0.00218976144192968,0.01796822034576622,0.07162311271903563,0.08443055545996178,0.0354711706585169,5.551115123125783e-18,0.07741935483870964,0.4315245039805129,0.011764705882352917,0.42750000000000005,0.5394524959742351
213,2014-04-19,AS14.06,0.6333333333333333,0.23682320874756058,0.2881960918014258,0.20207655887118442,1.1102230246251566e-17,0.00218976144192968,0.01673149868555988,0.0729069805024323,0.0804123618962628,0.04427881064773662,5.551115123125783e-18,0.09032258064516127,0.44197034820545145,0.011764705882352917,0.45,0.5297906602254427
214,2014-04-20,AS14.06,0.8666666666666665,0.18653869610521415,0.2544712039665794,0.20208788814748108,1.1102230246251566e-17,0.00218976144192968,0.01372116505550132,0.0725625872201163,0.0818599115159601,0.04289941033554292,5.551115123125783e-18,0.05806451612903224,0.4428681653405748,0.0,0.5000000000000001,0.5426731078904992
215,2014-04-21,AS14.06,0.6666666666666665,0.16275708183577545,0.20878796064584684,0.21297553611525277,1.1102230246251566e-17,0.00218976144192968,0.01294385477780148,0.07228482762766841,0.0714378971254401,0.04763114293046386,5.551115123125783e-18,0.05806451612903224,0.3728638759970896,0.0,0.51,0.5555555555555556
216,2014-04-22,AS14.06,0.5999999999999999,0.15801014782677347,0.24403614133172935,0.24259016711785417,1.1102230246251566e-17,0.00218976144192968,0.00227050231277538,0.016824208848185855,0.06125457403013044,0.06230650115792854,5.551115123125783e-18,0.09032258064516127,0.4012122659716236,0.011764705882352917,0.4800000000000001,0.5555555555555556
217,2014-04-23,AS14.06,0.6666666666666665,0.15432692995838904,0.27219826027578925,0.2569803330688657,1.1102230246251566e-17,0.0,0.0061697847831202,0.021251360006815878,0.07224218471913713,0.051691817962233766,5.551115123125783e-18,0.09677419354838708,0.42910435743386366,0.011764705882352917,0.53,0.57487922705314
